  # frame#    Prot_CA   Prot_Backbone  Prot_Sidechain  Prot_All_Heavy Lig_wrt_Protein  Lig_wrt_Ligand
       494      2.271           2.240           3.501           2.799           1.102           0.193
       495      2.203           2.174           3.438           2.727           1.266           0.410
       496      2.306           2.282           3.541           2.836           0.812           0.268
       497      2.233           2.201           3.499           2.769           0.832           0.204
       498      2.344           2.313           3.586           2.872           1.398           0.289
       499      2.449           2.412           3.683           2.964           1.545           0.270
       500      2.246           2.207           3.528           2.805           1.146           0.315
       501      2.280           2.243           3.594           2.848           1.592           0.347
       502      2.292           2.260           3.602           2.863           1.407           0.342
       503      2.263           2.219           3.559           2.825           1.768           0.282
       504      2.301           2.265           3.584           2.857           1.475           0.326
       505      2.148           2.120           3.389           2.689           1.829           0.396
       506      2.481           2.444           3.652           2.978           1.544           0.360
       507      2.534           2.501           3.746           3.061           1.729           0.647
       508      2.609           2.572           3.795           3.117           2.174           0.568
       509      2.327           2.288           3.652           2.919           2.031           0.400
       510      2.474           2.438           3.732           3.030           1.517           0.461
       511      2.537           2.499           3.708           3.036           1.822           0.203
       512      2.419           2.388           3.644           2.946           1.986           0.550
       513      2.206           2.178           3.530           2.793           1.909           0.389
       514      2.430           2.400           3.609           2.924           1.737           0.429
       515      2.551           2.515           3.808           3.099           1.550           0.277
       516      2.374           2.337           3.729           2.971           1.589           0.315
       517      2.666           2.633           3.930           3.209           1.448           0.347
       518      2.855           2.815           4.105           3.384           1.397           0.349
       519      2.600           2.569           3.869           3.147           1.663           0.227
       520      2.648           2.603           3.914           3.191           1.884           0.324
       521      2.522           2.481           3.803           3.077           1.141           0.350
       522      2.531           2.499           3.755           3.055           1.312           0.305
       523      2.609           2.568           3.847           3.130           1.753           0.243
       524      2.767           2.730           3.958           3.263           1.172           0.273
       525      2.809           2.756           3.996           3.304           1.649           0.268
       526      2.646           2.607           3.755           3.097           1.316           0.319
       527      2.625           2.586           3.763           3.088           1.834           0.563
       528      2.616           2.573           3.839           3.134           1.337           0.309
       529      2.501           2.471           3.736           3.038           0.966           0.338
       530      2.570           2.529           3.764           3.072           0.813           0.566
       531      2.531           2.497           3.775           3.074           1.524           0.319
       532      2.376           2.346           3.609           2.912           0.648           0.322
       533      2.485           2.448           3.677           2.980           0.913           0.327
       534      2.402           2.378           3.525           2.874           1.205           0.361
       535      2.327           2.287           3.477           2.807           0.914           0.432
       536      2.367           2.330           3.523           2.844           0.784           0.176
       537      2.371           2.334           3.568           2.880           1.048           0.367
       538      2.373           2.336           3.601           2.880           1.553           0.221
       539      2.383           2.343           3.574           2.876           1.807           0.299
       540      2.543           2.496           3.785           3.057           1.414           0.191
       541      2.570           2.537           3.791           3.093           1.197           0.431
       542      2.575           2.537           3.819           3.099           1.640           0.352
       543      2.530           2.488           3.833           3.097           1.518           0.270
       544      2.489           2.450           3.779           3.045           1.478           0.283
       545      2.686           2.642           3.885           3.187           1.551           0.345
       546      2.528           2.488           3.802           3.077           1.239           0.401
       547      2.685           2.648           3.878           3.183           1.227           0.300
       548      2.702           2.660           3.896           3.204           1.471           0.290
       549      2.567           2.529           3.786           3.086           1.365           0.442
       550      2.472           2.426           3.745           3.028           1.063           0.509
       551      2.672           2.627           3.846           3.158           1.301           0.316
       552      2.623           2.586           3.848           3.155           1.253           0.402
       553      2.478           2.436           3.796           3.060           1.047           0.373
       554      2.505           2.466           3.803           3.070           1.494           0.160
       555      2.327           2.290           3.616           2.898           1.719           0.475
       556      2.531           2.499           3.682           3.018           0.934           0.417
       557      2.603           2.567           3.786           3.105           1.308           0.376
       558      2.677           2.636           3.776           3.130           1.228           0.507
       559      2.620           2.581           3.838           3.146           1.482           0.499
       560      2.549           2.510           3.744           3.061           1.115           0.400
       561      2.602           2.560           3.709           3.061           1.178           0.417
       562      2.542           2.494           3.766           3.052           1.766           0.326
       563      2.765           2.731           3.883           3.234           1.576           0.425
       564      2.439           2.404           3.636           2.957           1.178           0.416
       565      2.593           2.554           3.830           3.123           1.261           0.190
       566      2.666           2.623           3.802           3.132           1.238           0.441
       567      2.702           2.662           3.898           3.214           1.530           0.516
       568      2.660           2.620           3.815           3.147           1.208           0.303
       569      2.583           2.547           3.808           3.121           1.155           0.436
       570      2.709           2.674           3.855           3.203           0.744           0.452
       571      2.656           2.612           3.881           3.187           1.144           0.423
       572      2.761           2.718           4.000           3.295           1.153           0.439
       573      2.501           2.467           3.776           3.066           0.937           0.451
       574      2.638           2.590           3.825           3.142           1.288           0.351
       575      2.557           2.519           3.683           3.034           1.193           0.472
       576      2.738           2.700           3.959           3.281           1.280           0.453
       577      2.674           2.644           3.820           3.165           1.461           0.208
       578      2.613           2.574           3.749           3.089           0.829           0.410
       579      2.661           2.625           3.795           3.130           0.770           0.446
       580      2.461           2.431           3.590           2.942           0.604           0.216
       581      2.642           2.599           3.815           3.141           0.798           0.513
       582      2.881           2.841           4.016           3.366           0.771           0.424
       583      2.676           2.640           3.859           3.184           0.655           0.312
       584      2.577           2.546           3.816           3.138           0.764           0.388
       585      2.754           2.715           3.959           3.283           0.668           0.319
       586      2.717           2.671           3.913           3.228           0.721           0.453
       587      2.729           2.693           3.851           3.207           0.722           0.328
       588      2.774           2.733           3.902           3.251           0.716           0.393
       589      2.635           2.594           3.876           3.179           1.069           0.384
       590      2.509           2.466           3.725           3.041           1.132           0.419
       591      2.711           2.670           3.855           3.203           0.954           0.419
       592      2.597           2.556           3.777           3.099           0.587           0.267
       593      2.832           2.797           3.918           3.278           1.244           0.265
       594      2.812           2.773           3.900           3.273           0.857           0.305
       595      2.635           2.597           3.766           3.113           0.609           0.366
       596      2.749           2.711           3.926           3.247           0.841           0.403
       597      2.533           2.493           3.724           3.041           0.896           0.386
       598      2.708           2.677           3.805           3.162           0.682           0.340
       599      2.695           2.656           3.892           3.200           0.670           0.445
       600      2.591           2.558           3.837           3.134           0.624           0.407
       601      2.534           2.498           3.718           3.037           1.254           0.495
       602      2.685           2.647           3.947           3.229           0.937           0.494
       603      2.571           2.533           3.778           3.085           0.755           0.289
       604      2.476           2.444           3.660           2.972           0.597           0.273
       605      2.602           2.565           3.834           3.112           0.978           0.346
       606      2.405           2.373           3.660           2.932           0.851           0.401
       607      2.550           2.511           3.745           3.058           1.081           0.323
       608      2.520           2.489           3.676           3.019           0.809           0.242
       609      2.437           2.402           3.680           2.983           1.489           0.295
       610      2.543           2.506           3.782           3.077           1.315           0.410
       611      2.518           2.482           3.690           3.008           1.441           0.184
       612      2.579           2.529           3.809           3.104           1.357           0.183
       613      2.638           2.601           3.834           3.145           0.959           0.212
       614      2.592           2.558           3.780           3.107           0.876           0.367
       615      2.601           2.563           3.827           3.131           0.923           0.532
       616      2.433           2.387           3.716           2.984           1.410           0.399
       617      2.479           2.442           3.764           3.027           1.179           0.325
       618      2.483           2.442           3.728           3.010           1.418           0.469
       619      2.453           2.410           3.689           2.980           1.142           0.293
       620      2.426           2.397           3.653           2.949           1.076           0.311
       621      2.561           2.527           3.639           3.004           1.468           0.527
       622      2.552           2.511           3.697           3.023           1.552           0.304
       623      2.505           2.461           3.717           3.013           1.427           0.436
       624      2.455           2.423           3.577           2.912           1.207           0.307
       625      2.398           2.364           3.528           2.865           1.540           0.337
       626      2.454           2.419           3.616           2.946           1.106           0.488
       627      2.560           2.525           3.730           3.060           1.361           0.351
       628      2.533           2.500           3.620           2.986           0.954           0.328
       629      2.518           2.477           3.756           3.054           1.191           0.326
       630      2.439           2.405           3.629           2.948           1.332           0.435
       631      2.583           2.543           3.774           3.097           1.364           0.271
       632      2.517           2.478           3.739           3.051           1.345           0.338
       633      2.531           2.497           3.760           3.043           1.189           0.374
       634      2.578           2.545           3.764           3.079           1.147           0.357
       635      2.582           2.545           3.810           3.097           1.077           0.510
       636      2.424           2.392           3.597           2.923           1.516           0.372
       637      2.459           2.437           3.660           2.987           1.200           0.399
       638      2.553           2.521           3.746           3.061           1.396           0.393
       639      2.538           2.505           3.750           3.050           0.949           0.337
       640      2.496           2.463           3.698           3.003           1.628           0.321
       641      2.415           2.393           3.593           2.926           1.252           0.216
       642      2.537           2.505           3.775           3.067           1.494           0.301
       643      2.537           2.505           3.751           3.058           1.311           0.368
       644      2.629           2.594           3.875           3.161           1.358           0.341
       645      2.470           2.438           3.739           3.025           1.319           0.405
       646      2.497           2.462           3.725           3.026           1.056           0.336
       647      2.535           2.504           3.830           3.105           1.599           0.256
       648      2.400           2.372           3.686           2.978           1.071           0.499
       649      2.411           2.379           3.673           2.955           0.834           0.246
       650      2.487           2.467           3.695           3.013           0.892           0.417
       651      2.537           2.507           3.808           3.098           0.758           0.417
       652      2.504           2.468           3.793           3.074           1.573           0.239
       653      2.374           2.343           3.581           2.898           1.296           0.376
       654      2.481           2.447           3.767           3.038           1.160           0.419
       655      2.406           2.367           3.728           2.996           1.575           0.331
       656      2.380           2.346           3.591           2.906           1.055           0.222
       657      2.504           2.471           3.779           3.063           1.851           0.339
       658      2.626           2.595           3.889           3.186           0.857           0.327
       659      2.485           2.442           3.735           3.038           1.438           0.231
       660      2.384           2.354           3.642           2.941           1.160           0.347
       661      2.335           2.305           3.487           2.822           1.511           0.360
       662      2.493           2.449           3.789           3.058           1.534           0.239
       663      2.566           2.533           3.767           3.077           1.977           0.397
       664      2.632           2.604           3.904           3.187           1.507           0.374
       665      2.450           2.414           3.710           2.993           1.024           0.209
       666      2.392           2.365           3.655           2.943           1.301           0.589
       667      2.545           2.516           3.723           3.062           1.130           0.309
       668      2.559           2.525           3.726           3.071           1.119           0.392
       669      2.282           2.260           3.557           2.852           1.238           0.400
       670      2.485           2.462           3.664           2.989           1.177           0.346
       671      2.520           2.489           3.715           3.014           1.373           0.229
       672      2.554           2.525           3.737           3.057           1.098           0.179
       673      2.518           2.491           3.831           3.091           1.035           0.284
       674      2.459           2.425           3.725           3.010           1.385           0.220
       675      2.480           2.446           3.740           3.028           0.956           0.335
       676      2.431           2.403           3.705           2.980           0.691           0.355
       677      2.434           2.400           3.652           2.950           1.032           0.493
       678      2.381           2.340           3.666           2.930           0.895           0.275
       679      2.690           2.661           3.805           3.148           1.042           0.492
       680      2.655           2.628           3.848           3.163           1.058           0.488
       681      2.732           2.699           3.840           3.193           0.808           0.262
       682      2.507           2.470           3.791           3.053           1.212           0.691
       683      2.813           2.770           3.985           3.305           0.829           0.638
       684      2.555           2.517           3.731           3.048           0.779           0.338
       685      2.591           2.555           3.794           3.106           1.189           0.720
       686      2.825           2.780           3.984           3.301           0.832           0.540
       687      2.870           2.835           4.040           3.362           0.725           0.492
       688      2.759           2.719           3.933           3.244           1.390           0.646
       689      2.838           2.798           3.982           3.310           1.291           0.538
       690      2.682           2.644           3.804           3.133           0.430           0.249
       691      2.829           2.795           4.010           3.319           1.094           0.605
       692      2.656           2.625           3.858           3.169           0.809           0.310
       693      2.694           2.656           3.944           3.228           1.250           0.541
       694      2.644           2.607           3.884           3.174           0.892           0.477
       695      2.521           2.481           3.747           3.049           0.711           0.383
       696      2.454           2.421           3.689           2.987           0.924           0.575
       697      2.442           2.408           3.727           3.007           0.757           0.485
       698      2.485           2.451           3.706           3.011           1.019           0.529
       699      2.469           2.435           3.666           2.980           0.806           0.460
       700      2.782           2.745           3.943           3.268           0.727           0.336
       701      2.619           2.580           3.844           3.134           0.918           0.607
       702      2.543           2.506           3.771           3.057           0.984           0.484
       703      2.757           2.718           4.039           3.305           1.062           0.466
       704      2.731           2.696           3.954           3.258           0.925           0.416
       705      2.732           2.690           3.945           3.252           0.939           0.481
       706      2.859           2.818           4.111           3.385           1.113           0.492
       707      2.895           2.855           4.081           3.390           0.730           0.340
       708      2.680           2.651           3.828           3.157           0.695           0.350
       709      2.759           2.722           3.944           3.247           0.759           0.464
       710      2.764           2.726           3.966           3.273           0.730           0.373
       711      2.814           2.778           3.948           3.284           0.553           0.381
       712      2.564           2.527           3.812           3.099           0.890           0.608
       713      2.556           2.528           3.748           3.067           0.671           0.448
       714      2.578           2.533           3.806           3.102           1.232           0.515
       715      2.585           2.552           3.871           3.144           0.802           0.422
       716      2.714           2.684           3.937           3.241           0.903           0.528
       717      2.700           2.670           3.919           3.226           1.084           0.490
       718      2.702           2.669           3.899           3.213           0.798           0.391
       719      2.717           2.685           3.907           3.219           0.744           0.323
       720      2.695           2.656           3.954           3.246           0.860           0.449
       721      2.615           2.579           3.888           3.175           0.922           0.425
       722      2.600           2.565           3.911           3.186           0.800           0.260
       723      2.638           2.600           3.958           3.213           0.771           0.410
       724      2.678           2.639           3.930           3.217           0.885           0.260
       725      2.667           2.627           3.944           3.222           0.890           0.742
       726      2.672           2.633           3.918           3.204           0.550           0.354
       727      2.571           2.538           3.787           3.087           0.567           0.332
       728      2.749           2.717           3.937           3.247           0.827           0.345
       729      2.811           2.773           4.021           3.329           0.407           0.250
       730      2.775           2.746           3.884           3.228           0.442           0.186
       731      2.634           2.604           3.867           3.167           0.822           0.417
       732      2.559           2.521           3.914           3.157           0.717           0.342
       733      2.748           2.712           4.019           3.291           0.708           0.368
       734      2.758           2.720           4.007           3.302           0.744           0.364
       735      2.630           2.595           3.904           3.192           1.289           0.441
       736      2.736           2.696           4.025           3.302           0.466           0.255
       737      2.733           2.688           3.995           3.281           0.596           0.488
       738      2.694           2.649           3.958           3.243           0.428           0.248
       739      2.573           2.529           3.880           3.140           0.924           0.396
       740      2.618           2.574           3.930           3.194           0.671           0.485
       741      2.552           2.514           3.938           3.177           0.560           0.240
       742      2.373           2.346           3.727           2.988           1.254           0.387
       743      2.521           2.475           3.890           3.130           1.154           0.269
       744      2.445           2.423           3.739           3.013           1.473           0.363
       745      2.546           2.512           3.848           3.121           1.232           0.399
       746      2.624           2.580           3.922           3.200           1.424           0.607
       747      2.675           2.647           3.942           3.237           1.197           0.511
       748      2.681           2.659           3.958           3.255           1.133           0.496
       749      2.587           2.562           3.844           3.141           1.141           0.421
       750      2.594           2.561           3.898           3.180           0.896           0.351
       751      2.655           2.626           3.902           3.200           1.037           0.390
       752      2.668           2.639           3.894           3.215           1.207           0.458
       753      2.736           2.695           3.944           3.264           1.096           0.350
       754      2.533           2.505           3.749           3.072           1.193           0.267
       755      2.543           2.503           3.815           3.109           1.161           0.384
       756      2.661           2.622           3.938           3.220           0.673           0.293
       757      2.592           2.541           3.812           3.126           0.921           0.499
       758      2.542           2.495           3.897           3.144           1.302           0.393
       759      2.531           2.489           3.805           3.095           0.921           0.308
       760      2.586           2.547           3.836           3.127           1.448           0.456
       761      2.529           2.495           3.781           3.084           0.773           0.372
       762      2.461           2.426           3.767           3.053           0.874           0.327
       763      2.452           2.413           3.787           3.059           1.143           0.459
       764      2.318           2.281           3.590           2.884           1.625           0.550
       765      2.471           2.433           3.770           3.056           0.871           0.299
       766      2.342           2.313           3.607           2.905           1.717           0.793
       767      2.419           2.389           3.656           2.957           1.252           0.607
       768      2.425           2.399           3.677           2.993           1.278           0.367
       769      2.298           2.266           3.534           2.835           0.990           0.585
       770      2.294           2.261           3.648           2.916           1.203           0.263
       771      2.313           2.279           3.660           2.926           1.502           0.436
       772      2.364           2.344           3.721           2.992           1.420           0.424
       773      2.529           2.497           3.857           3.129           1.531           0.525
       774      2.601           2.572           3.910           3.169           1.575           0.322
       775      2.743           2.712           4.061           3.327           1.170           0.373
       776      2.652           2.614           3.971           3.230           1.343           0.530
       777      2.633           2.612           3.881           3.178           1.767           0.407
       778      2.698           2.657           4.015           3.282           1.687           0.515
       779      2.657           2.625           3.931           3.213           1.028           0.432
       780      2.749           2.711           3.974           3.270           0.837           0.389
       781      2.598           2.555           3.907           3.174           1.354           0.515
       782      2.631           2.603           3.812           3.138           1.037           0.422
       783      2.557           2.526           3.825           3.115           0.745           0.336
       784      2.571           2.524           3.810           3.102           1.530           0.508
       785      2.609           2.561           3.869           3.152           1.342           0.485
       786      2.642           2.598           3.851           3.162           1.337           0.404
       787      2.613           2.566           3.936           3.202           1.391           0.446
       788      2.570           2.522           3.908           3.158           1.112           0.365
       789      2.708           2.667           4.009           3.281           1.038           0.230
       790      2.608           2.559           3.934           3.196           1.328           0.622
       791      2.692           2.657           3.995           3.265           1.252           0.463
       792      2.745           2.693           4.010           3.294           1.587           0.330
       793      2.562           2.512           3.958           3.183           1.233           0.269
       794      2.690           2.659           3.752           3.129           1.162           0.239
       795      2.646           2.606           3.714           3.080           0.764           0.375
       796      2.574           2.533           3.737           3.067           1.015           0.368
       797      2.634           2.604           3.813           3.136           0.887           0.269
       798      2.727           2.703           3.796           3.166           0.945           0.446
       799      2.646           2.601           3.842           3.147           1.304           0.321
       800      2.735           2.695           3.918           3.237           1.108           0.347
       801      2.650           2.615           3.825           3.150           1.244           0.353
       802      2.714           2.669           3.803           3.166           1.351           0.406
       803      2.791           2.759           3.957           3.279           1.114           0.354
       804      2.749           2.715           3.865           3.213           1.180           0.257
       805      2.674           2.648           3.915           3.206           1.032           0.318
       806      2.696           2.656           3.815           3.154           1.045           0.380
       807      2.895           2.859           4.035           3.384           1.118           0.343
       808      2.872           2.833           3.975           3.331           1.086           0.242
       809      2.750           2.720           3.865           3.214           1.360           0.321
       810      2.787           2.752           3.902           3.247           1.309           0.530
       811      2.881           2.845           3.979           3.324           1.031           0.531
       812      2.911           2.868           3.980           3.346           1.171           0.694
       813      2.817           2.778           3.963           3.298           1.704           0.418
       814      3.072           3.033           4.233           3.561           1.061           0.370
       815      3.021           2.987           4.182           3.515           1.223           0.448
       816      2.843           2.810           4.012           3.355           1.428           0.580
       817      2.872           2.834           4.030           3.365           1.335           0.726
       818      2.892           2.854           4.091           3.404           1.757           0.601
       819      2.859           2.830           3.920           3.303           1.792           0.510
       820      2.787           2.749           3.897           3.270           1.382           0.587
       821      2.676           2.640           3.878           3.196           1.435           0.559
       822      2.595           2.566           3.784           3.114           1.711           0.621
       823      2.577           2.543           3.801           3.118           1.615           0.622
       824      2.631           2.592           3.746           3.100           1.644           0.577
       825      2.706           2.664           3.900           3.228           1.201           0.522
       826      2.848           2.810           4.030           3.368           1.588           0.602
       827      2.834           2.796           4.020           3.360           1.157           0.650
       828      2.711           2.677           3.950           3.248           1.887           0.568
       829      2.647           2.617           3.911           3.212           1.418           0.643
       830      2.649           2.615           3.906           3.196           1.752           0.669
       831      2.716           2.673           3.996           3.267           2.013           0.506
       832      2.796           2.762           4.038           3.340           1.560           0.681
       833      2.716           2.681           4.011           3.287           1.917           0.514
       834      2.658           2.626           3.905           3.200           1.953           0.506
       835      2.846           2.812           4.095           3.383           1.777           0.523
       836      2.702           2.680           3.933           3.247           1.911           0.635
       837      2.833           2.802           4.062           3.371           1.733           0.694
       838      2.848           2.816           4.019           3.352           1.996           0.450
       839      2.889           2.847           4.097           3.414           1.698           0.482
       840      2.795           2.754           4.001           3.322           1.438           0.473
       841      2.619           2.577           3.890           3.179           1.370           0.583
       842      2.629           2.586           3.904           3.184           1.487           0.645
       843      2.732           2.696           3.953           3.263           1.302           0.514
       844      2.801           2.758           4.007           3.320           1.217           0.673
       845      2.749           2.719           3.843           3.214           1.567           0.646
       846      2.736           2.704           3.838           3.204           1.833           0.476
       847      2.698           2.659           3.895           3.211           1.685           0.533
       848      2.783           2.746           3.985           3.312           1.689           0.466
       849      2.890           2.856           4.014           3.365           1.679           0.432
       850      2.790           2.749           4.003           3.313           1.431           0.421
       851      2.752           2.715           4.002           3.300           1.553           0.415
       852      2.645           2.616           3.848           3.168           1.825           0.398
       853      2.879           2.839           4.105           3.417           2.177           1.066
       854      2.836           2.798           4.040           3.363           1.503           0.519
       855      2.656           2.626           3.862           3.169           2.022           0.567
       856      2.728           2.700           3.879           3.224           1.629           0.393
       857      2.768           2.746           3.946           3.291           2.040           1.333
       858      2.646           2.625           3.869           3.180           1.840           1.271
       859      2.943           2.902           4.160           3.459           1.764           1.285
       860      2.805           2.778           3.963           3.305           1.629           1.265
       861      2.763           2.730           3.958           3.286           1.322           0.587
       862      3.004           2.966           4.172           3.494           2.071           1.256
       863      2.866           2.829           4.127           3.407           2.215           1.196
       864      2.708           2.672           3.874           3.191           2.360           1.369
       865      2.936           2.907           4.148           3.465           2.351           1.426
       866      2.822           2.785           4.001           3.333           1.492           1.229
       867      2.743           2.706           3.982           3.283           1.530           1.400
       868      2.719           2.689           3.948           3.252           1.877           1.303
       869      2.680           2.653           3.883           3.204           1.862           1.351
       870      2.701           2.672           3.910           3.222           1.575           1.307
       871      2.729           2.703           3.907           3.227           1.659           1.307
       872      2.657           2.626           3.885           3.187           1.763           1.388
       873      2.688           2.656           3.822           3.150           1.823           1.377
       874      2.488           2.454           3.661           2.986           2.123           1.346
       875      2.567           2.536           3.778           3.082           1.884           1.159
       876      2.720           2.685           3.935           3.250           2.100           1.358
       877      2.459           2.423           3.690           2.994           2.041           1.318
       878      2.495           2.464           3.753           3.044           1.766           1.198
       879      2.642           2.604           3.868           3.165           1.550           1.182
       880      2.636           2.597           3.882           3.173           1.497           1.260
       881      2.667           2.636           3.892           3.189           1.869           1.223
       882      2.688           2.657           3.807           3.163           1.959           1.363
       883      2.790           2.751           3.986           3.309           1.470           1.352
       884      2.832           2.787           4.048           3.347           1.607           1.329
       885      2.819           2.780           3.984           3.320           1.415           1.327
       886      2.826           2.782           4.068           3.368           1.448           1.235
       887      2.617           2.586           3.765           3.108           1.404           1.261
       888      2.522           2.490           3.684           3.033           1.770           1.179
       889      2.783           2.747           3.968           3.293           1.606           1.264
       890      2.813           2.769           4.099           3.377           1.752           1.316
       891      2.805           2.768           4.087           3.363           1.594           1.367
       892      2.768           2.729           4.051           3.329           1.851           1.391
       893      2.826           2.793           4.105           3.390           2.200           1.305
       894      2.837           2.811           3.942           3.295           1.800           1.366
       895      2.640           2.610           3.824           3.135           1.922           1.332
       896      2.717           2.690           4.026           3.296           1.708           1.353
       897      2.734           2.704           3.990           3.286           1.680           1.139
       898      2.608           2.579           3.860           3.146           1.398           1.255
       899      2.655           2.618           3.889           3.184           1.992           1.367
       900      2.596           2.567           3.825           3.129           1.912           1.322
       901      2.606           2.576           3.775           3.102           1.761           1.330
       902      2.637           2.600           3.940           3.218           2.249           1.365
       903      2.768           2.732           3.983           3.293           2.227           1.402
       904      2.719           2.685           3.953           3.255           2.086           1.405
       905      2.671           2.635           3.913           3.205           2.121           1.245
       906      2.663           2.627           3.923           3.224           2.032           1.370
       907      2.609           2.582           3.911           3.200           2.076           1.294
       908      2.578           2.547           3.938           3.187           1.866           1.257
       909      2.790           2.748           4.128           3.374           2.152           1.446
       910      2.736           2.708           4.070           3.329           2.259           1.353
       911      2.700           2.663           4.114           3.340           2.337           1.396
       912      2.865           2.827           4.132           3.415           2.259           1.366
       913      2.610           2.573           3.956           3.216           2.177           1.391
       914      2.675           2.636           4.022           3.281           2.201           1.344
       915      2.770           2.734           4.055           3.325           2.029           1.306
       916      2.698           2.664           3.986           3.259           1.772           1.233
       917      2.735           2.709           3.956           3.266           2.152           1.220
       918      2.625           2.587           3.894           3.178           2.047           1.364
       919      2.616           2.580           3.932           3.193           1.990           1.309
       920      2.631           2.594           3.945           3.212           2.098           1.354
       921      2.594           2.552           3.870           3.152           2.413           1.370
       922      2.586           2.543           3.854           3.136           2.301           1.348
       923      2.714           2.670           3.937           3.231           1.876           1.393
       924      2.635           2.589           3.818           3.124           2.296           1.366
       925      2.588           2.545           3.910           3.171           2.423           1.380
       926      2.786           2.738           4.079           3.338           2.049           1.320
       927      2.788           2.755           4.081           3.351           2.430           1.303
       928      2.690           2.645           4.056           3.301           2.086           1.244
       929      2.615           2.580           3.959           3.221           2.370           1.391
       930      2.689           2.654           3.929           3.222           2.154           1.369
       931      2.760           2.726           4.012           3.306           1.894           1.339
       932      2.726           2.685           3.957           3.261           1.932           1.339
       933      2.769           2.725           4.105           3.358           2.111           1.414
       934      2.852           2.817           4.072           3.379           1.889           1.399
       935      2.695           2.646           3.922           3.220           1.833           1.421
       936      2.591           2.545           3.862           3.144           2.177           1.363
       937      2.671           2.632           3.931           3.220           2.357           1.324
       938      2.796           2.757           4.031           3.336           2.006           1.368
       939      2.687           2.646           4.021           3.280           1.788           1.373
       940      2.587           2.548           3.926           3.182           2.493           1.408
       941      2.674           2.629           3.958           3.232           2.065           1.238
       942      2.751           2.715           3.999           3.295           2.497           1.410
       943      2.777           2.733           4.081           3.352           2.841           1.370
       944      2.697           2.651           4.023           3.278           2.591           1.411
       945      2.659           2.622           3.945           3.222           2.316           1.393
       946      2.580           2.543           3.910           3.167           2.368           1.413
       947      2.696           2.658           3.948           3.242           2.324           1.249
       948      2.586           2.554           3.874           3.154           2.085           1.318
       949      2.650           2.608           3.946           3.214           1.979           1.288
       950      2.640           2.604           3.917           3.202           1.973           1.299
       951      2.794           2.757           4.031           3.337           1.995           1.266
       952      2.567           2.533           3.822           3.109           1.883           1.314
       953      2.606           2.566           3.821           3.122           1.977           1.282
       954      2.602           2.563           3.783           3.100           1.969           1.338
       955      2.669           2.633           3.891           3.205           2.162           1.384
       956      2.622           2.579           3.873           3.164           2.237           1.365
       957      2.690           2.648           3.916           3.212           1.799           1.353
       958      2.665           2.616           3.959           3.231           1.780           1.350
       959      2.654           2.615           3.902           3.205           2.062           1.384
       960      2.609           2.563           3.922           3.188           2.173           1.435
       961      2.643           2.603           3.910           3.198           1.894           1.389
       962      2.740           2.699           4.062           3.322           1.715           1.221
       963      2.709           2.669           3.997           3.282           1.826           1.286
       964      2.573           2.533           3.889           3.146           2.188           1.383
       965      2.625           2.582           3.908           3.181           1.874           1.336
       966      2.574           2.539           3.876           3.151           2.112           1.377
       967      2.562           2.518           3.925           3.165           1.843           1.341
       968      2.754           2.707           4.021           3.295           2.194           1.336
       969      2.742           2.714           3.963           3.273           2.220           1.401
       970      2.761           2.726           3.982           3.282           2.017           1.236
       971      2.914           2.881           4.117           3.428           1.732           1.268
       972      2.609           2.570           3.941           3.199           1.786           1.388
       973      2.742           2.694           4.067           3.315           1.775           1.332
       974      2.654           2.609           3.991           3.236           2.400           1.376
       975      2.555           2.517           3.916           3.160           2.130           1.381
       976      2.592           2.553           3.905           3.162           2.193           1.383
       977      2.531           2.489           3.912           3.147           1.965           1.324
       978      2.608           2.569           3.853           3.138           1.565           1.358
       979      2.588           2.549           3.842           3.116           2.086           1.403
       980      2.675           2.636           3.933           3.216           2.037           1.351
       981      2.527           2.490           3.838           3.102           2.379           1.433
       982      2.456           2.415           3.802           3.058           2.290           1.382
       983      2.563           2.517           3.876           3.137           2.250           1.422
       984      2.550           2.510           3.857           3.117           2.239           1.329
       985      2.545           2.513           3.866           3.121           2.533           1.322
       986      2.422           2.386           3.780           3.028           2.148           1.371
       987      2.509           2.470           3.870           3.105           2.400           1.341
       988      2.489           2.443           3.838           3.079           2.521           1.303
       989      2.512           2.477           3.838           3.102           2.111           1.359
       990      2.518           2.478           3.876           3.122           1.801           1.328
       991      2.505           2.470           3.820           3.084           2.200           1.335
       992      2.410           2.369           3.733           2.981           2.153           1.349
       993      2.464           2.424           3.812           3.060           2.498           1.383
       994      2.596           2.563           3.885           3.163           2.216           1.379
       995      2.502           2.478           3.823           3.094           2.059           1.390
       996      2.642           2.601           3.979           3.231           2.088           1.406
       997      2.601           2.568           3.896           3.168           2.232           1.339
       998      2.543           2.507           3.851           3.110           2.363           1.369
       999      2.514           2.483           3.845           3.099           2.059           1.290
      1000      2.540           2.498           3.849           3.115           1.899           1.278
